,date,water_level,precipitation,flood_occurred
1420,2019-11-21,9.642,0.0,False
1421,2019-11-22,9.622,0.0,False
1422,2019-11-23,9.602,0.0,False
1423,2019-11-24,9.592,0.0,False
1424,2019-11-25,9.592,0.0,False
1425,2019-11-26,9.592,0.0,False
1426,2019-11-27,9.592,0.0,False
1427,2019-11-28,9.592,0.6,False
1428,2019-11-29,9.592,0.0,False
1429,2019-11-30,9.592,0.0,False
1430,2019-12-01,9.592,1.7,False
1431,2019-12-02,9.592,0.2,False
1432,2019-12-03,9.582,1.1,False
1433,2019-12-04,9.582,0.0,False
1434,2019-12-05,9.582,0.0,False
1435,2019-12-06,9.582,0.0,False
1436,2019-12-07,9.582,0.0,False
1437,2019-12-08,9.582,0.30000000000000004,False
1438,2019-12-09,9.582,0.2,False
1439,2019-12-10,9.582,0.0,False
1440,2019-12-11,9.582,0.0,False
1441,2019-12-12,9.582,0.0,False
1442,2019-12-13,9.582,0.0,False
1443,2019-12-14,9.572,0.6000000000000001,False
1444,2019-12-15,9.572,0.6,False
1445,2019-12-16,9.572,0.0,False
1446,2019-12-17,9.562,0.0,False
1447,2019-12-18,9.562,0.0,False
1448,2019-12-19,9.562,0.1,False
1449,2019-12-20,9.562,0.0,False
1450,2019-12-21,9.562,0.0,False
1451,2019-12-22,9.562,0.0,False
1452,2019-12-23,9.562,0.0,False
1453,2019-12-24,9.562,0.0,False
1454,2019-12-25,9.562,0.0,False
1455,2019-12-26,9.562,0.0,False
1456,2019-12-27,9.552,0.2,False
1457,2019-12-28,9.552,0.30000000000000004,False
1458,2019-12-29,9.552,0.0,False
1459,2019-12-30,9.552,0.0,False
1460,2019-12-31,9.552,0.1,False
1461,2020-01-01,9.552000045776367,2.1,False
1462,2020-01-02,9.552000045776367,6.1,False
1463,2020-01-03,9.552000045776367,4.5,False
1464,2020-01-04,9.552000045776367,2.3000000000000003,False
1465,2020-01-05,9.552000045776367,3.5,False
1466,2020-01-06,9.552000045776367,0.0,False
1467,2020-01-07,9.552000045776367,0.1,False
1468,2020-01-08,9.541999816894531,0.0,False
1469,2020-01-09,9.541999816894531,0.0,False
1470,2020-01-10,9.541999816894531,0.6000000000000001,False
1471,2020-01-11,9.541999816894531,0.5,False
1472,2020-01-12,9.541999816894531,0.0,False
1473,2020-01-13,9.541999816894531,0.0,False
1474,2020-01-14,9.541999816894531,0.0,False
1475,2020-01-15,9.541999816894531,0.0,False
1476,2020-01-16,9.541999816894531,0.2,False
1477,2020-01-17,9.541999816894531,0.0,False
1478,2020-01-18,9.541999816894531,0.0,False
1479,2020-01-19,9.541999816894531,0.2,False
1480,2020-01-20,9.531999588012695,0.30000000000000004,False
1481,2020-01-21,9.531999588012695,0.1,False
1482,2020-01-22,9.531999588012695,0.0,False
1483,2020-01-23,9.531999588012695,0.0,False
1484,2020-01-24,9.522000312805176,0.0,False
1485,2020-01-25,9.522000312805176,0.0,False
1486,2020-01-26,9.522000312805176,0.0,False
1487,2020-01-27,9.51200008392334,0.0,False
1488,2020-01-28,9.51200008392334,0.0,False
1489,2020-01-29,9.51200008392334,0.1,False
1490,2020-01-30,9.501999855041504,0.0,False
1491,2020-01-31,9.501999855041504,0.0,False
1492,2020-02-01,9.501999855041504,0.0,False
1493,2020-02-02,9.501999855041504,0.2,False
1494,2020-02-03,9.501999855041504,0.1,False
1495,2020-02-04,9.491999626159668,0.8,False
1496,2020-02-05,9.491999626159668,0.0,False
1497,2020-02-06,9.491999626159668,0.0,False
1498,2020-02-07,9.491999626159668,0.0,False
1499,2020-02-08,9.491999626159668,0.1,False
1500,2020-02-09,9.491999626159668,4.5,False
1501,2020-02-10,9.482000350952148,0.2,False
1502,2020-02-11,9.482000350952148,0.5,False
1503,2020-02-12,9.482000350952148,0.0,False
1504,2020-02-13,9.482000350952148,0.0,False
1505,2020-02-14,9.482000350952148,0.0,False
1506,2020-02-15,9.482000350952148,0.0,False
1507,2020-02-16,9.482000350952148,0.0,False
1508,2020-02-17,9.482000350952148,0.0,False
1509,2020-02-18,9.482000350952148,0.0,False
1510,2020-02-19,9.482000350952148,0.0,False
1511,2020-02-20,9.482000350952148,0.0,False
1512,2020-02-21,9.482000350952148,0.0,False
1513,2020-02-22,9.481250333786011,0.0,False
1514,2020-02-23,9.480500316619873,0.0,False
1515,2020-02-24,9.479750299453736,0.0,False
1516,2020-02-25,9.479000282287597,0.1,False
1517,2020-02-26,9.47825026512146,0.5,False
1518,2020-02-27,9.477500247955323,0.4,False
1519,2020-02-28,9.476750230789184,0.2,False
1520,2020-02-29,9.476000213623047,0.0,False
1521,2020-03-01,9.475250196456908,0.0,False
1522,2020-03-02,9.474500179290771,0.0,False
1523,2020-03-03,9.473750162124634,0.0,False
1524,2020-03-04,9.473000144958496,0.0,False
1525,2020-03-05,9.472250127792359,0.4,False
1526,2020-03-06,9.47150011062622,1.9,False
1527,2020-03-07,9.470750093460083,4.0,False
1528,2020-03-08,9.470000076293946,0.30000000000000004,False
1529,2020-03-09,9.469250059127807,0.0,False
1530,2020-03-10,9.46850004196167,0.0,False
1531,2020-03-11,9.467750024795532,0.0,False
1532,2020-03-12,9.467000007629395,0.0,False
1533,2020-03-13,9.466249990463258,0.0,False
1534,2020-03-14,9.465499973297119,0.0,False
1535,2020-03-15,9.464749956130982,0.0,False
1536,2020-03-16,9.463999938964843,0.0,False
1537,2020-03-17,9.463249921798706,0.0,False
1538,2020-03-18,9.462499904632569,0.0,False
1539,2020-03-19,9.46174988746643,0.1,False
1540,2020-03-20,9.460999870300293,0.2,False
1541,2020-03-21,9.460249853134155,0.0,False
1542,2020-03-22,9.459499835968018,0.2,False
1543,2020-03-23,9.45874981880188,0.1,False
1544,2020-03-24,9.457999801635742,0.1,False
1545,2020-03-25,9.457249784469605,0.0,False
1546,2020-03-26,9.456499767303466,0.0,False
1547,2020-03-27,9.455749750137329,0.0,False
1548,2020-03-28,9.454999732971192,0.0,False
1549,2020-03-29,9.454249715805053,0.0,False
1550,2020-03-30,9.453499698638916,0.0,False
1551,2020-03-31,9.452749681472778,0.0,False
1552,2020-04-01,9.45199966430664,0.0,False
1553,2020-04-02,9.45199966430664,0.0,False
1554,2020-04-03,9.45199966430664,0.0,False
1555,2020-04-04,9.45199966430664,0.0,False
1556,2020-04-05,9.45199966430664,0.0,False
1557,2020-04-06,9.45199966430664,0.0,False
1558,2020-04-07,9.45199966430664,0.0,False
1559,2020-04-08,9.45199966430664,0.3,False
1560,2020-04-09,9.45199966430664,3.2,False
1561,2020-04-10,9.45199966430664,0.0,False
1562,2020-04-11,9.45199966430664,0.0,False
1563,2020-04-12,9.45199966430664,0.0,False
1564,2020-04-13,9.45199966430664,0.0,False
1565,2020-04-14,9.45199966430664,0.1,False
1566,2020-04-15,9.45199966430664,0.0,False
1567,2020-04-16,9.45199966430664,0.0,False
1568,2020-04-17,9.45199966430664,0.0,False
1569,2020-04-18,9.45199966430664,0.0,False
1570,2020-04-19,9.45199966430664,0.0,False
1571,2020-04-20,9.45199966430664,0.0,False
1572,2020-04-21,9.45199966430664,0.0,False
1573,2020-04-22,9.45199966430664,0.0,False
1574,2020-04-23,9.45199966430664,0.0,False
1575,2020-04-24,9.45199966430664,0.0,False
1576,2020-04-25,9.45199966430664,1.9000000000000001,False
1577,2020-04-26,9.45199966430664,1.0,False
1578,2020-04-27,9.45199966430664,6.3,False
1579,2020-04-28,9.44200038909912,1.7,False
1580,2020-04-29,9.44200038909912,0.2,False
1581,2020-04-30,9.44200038909912,0.2,False
1582,2020-05-01,9.44200038909912,0.5,False
1583,2020-05-02,9.44200038909912,0.1,False
1584,2020-05-03,9.44200038909912,0.8,False
1585,2020-05-04,9.44200038909912,0.0,False
1586,2020-05-05,9.44200038909912,0.0,False
1587,2020-05-06,9.44200038909912,0.0,False
1588,2020-05-07,9.44200038909912,0.1,False
1589,2020-05-08,9.44200038909912,0.1,False
1590,2020-05-09,9.44200038909912,0.0,False
1591,2020-05-10,9.44200038909912,0.0,False
1592,2020-05-11,9.44200038909912,0.0,False
1593,2020-05-12,9.44200038909912,0.0,False
1594,2020-05-13,9.441500377655027,0.0,False
1595,2020-05-14,9.441000366210936,0.0,False
1596,2020-05-15,9.440500354766844,0.0,False
1597,2020-05-16,9.440000343322753,0.6,False
1598,2020-05-17,9.43950033187866,0.0,False
1599,2020-05-18,9.439000320434568,0.1,False
1600,2020-05-19,9.438500308990477,0.0,False
1601,2020-05-20,9.438000297546385,0.0,False
1602,2020-05-21,9.437500286102294,0.0,False
1603,2020-05-22,9.437000274658201,0.0,False
1604,2020-05-23,9.436500263214109,0.0,False
1605,2020-05-24,9.436000251770018,0.0,False
1606,2020-05-25,9.435500240325926,0.1,False
1607,2020-05-26,9.435000228881835,0.0,False
1608,2020-05-27,9.434500217437742,0.0,False
1609,2020-05-28,9.43400020599365,0.0,False
1610,2020-05-29,9.43350019454956,0.0,False
1611,2020-05-30,9.433000183105467,0.30000000000000004,False
1612,2020-05-31,9.432500171661376,6.0,False
1613,2020-06-01,9.432000160217283,1.6,False
1614,2020-06-02,9.432000160217283,8.2,False
1615,2020-06-03,9.432000160217283,2.3000000000000003,False
1616,2020-06-04,9.432000160217283,0.30000000000000004,False
1617,2020-06-05,9.432000160217283,0.0,False
1618,2020-06-06,9.432000160217283,0.0,False
1619,2020-06-07,9.432000160217283,0.0,False
1620,2020-06-08,9.432000160217283,0.0,False
1621,2020-06-09,9.432000160217283,7.8,False
1622,2020-06-10,9.432000160217283,24.0,False
1623,2020-06-11,9.432000160217283,15.4,False
1624,2020-06-12,9.432000160217283,11.4,False
1625,2020-06-13,9.432000160217283,0.2,False
1626,2020-06-14,9.432000160217283,3.1,False
1627,2020-06-15,9.432000160217283,1.9000000000000001,False
1628,2020-06-16,9.432000160217283,3.5,False
1629,2020-06-17,9.432000160217283,3.8,False
1630,2020-06-18,9.432000160217283,4.3999999999999995,False
1631,2020-06-19,9.432000160217283,0.0,False
1632,2020-06-20,9.432000160217283,0.6000000000000001,False
1633,2020-06-21,9.432000160217283,7.1000000000000005,False
1634,2020-06-22,9.432000160217283,0.1,False
1635,2020-06-23,9.432000160217283,0.2,False
1636,2020-06-24,9.432000160217283,7.4,False
1637,2020-06-25,9.44200038909912,6.6,False
1638,2020-06-26,9.44200038909912,1.1,False
1639,2020-06-27,9.44200038909912,0.8,False
1640,2020-06-28,9.44200038909912,14.1,False
1641,2020-06-29,9.44200038909912,10.2,False
1642,2020-06-30,9.44200038909912,4.7,False
1643,2020-07-01,9.44200038909912,16.7,False
1644,2020-07-02,9.44200038909912,3.0,False
1645,2020-07-03,9.44200038909912,9.1,False
1646,2020-07-04,9.44200038909912,7.0,False
1647,2020-07-05,9.44200038909912,7.6000000000000005,False
1648,2020-07-06,9.44200038909912,1.6,False
1649,2020-07-07,9.44200038909912,0.8,False
1650,2020-07-08,9.44200038909912,19.4,False
1651,2020-07-09,9.44200038909912,4.4,False
1652,2020-07-10,9.44200038909912,7.500000000000001,False
1653,2020-07-11,9.802000045776367,1.3,False
1654,2020-07-12,10.35200023651123,1.5,False
1655,2020-07-13,10.35200023651123,10.3,False
1656,2020-07-14,10.182000160217283,22.9,False
1657,2020-07-15,10.871999740600586,41.1,False
1658,2020-07-16,11.592000007629396,12.8,False
1659,2020-07-17,11.321999549865724,1.0999999999999999,False
1660,2020-07-18,10.152000427246094,5.3,False
1661,2020-07-19,9.642000198364258,15.4,False
1662,2020-07-20,9.552000045776367,12.1,False
1663,2020-07-21,9.541999816894531,1.0,False
1664,2020-07-22,9.531999588012695,1.3,False
1665,2020-07-23,9.531999588012695,8.5,False
1666,2020-07-24,9.522000312805176,3.7,False
1667,2020-07-25,9.522000312805176,8.2,False
1668,2020-07-26,9.522000312805176,0.1,False
1669,2020-07-27,9.522000312805176,3.8,False
1670,2020-07-28,9.522000312805176,24.3,False
1671,2020-07-29,9.522000312805176,13.5,False
1672,2020-07-30,9.522000312805176,6.0,False
1673,2020-07-31,9.522000312805176,3.3000000000000003,False
1674,2020-08-01,9.522000312805176,3.1,False
1675,2020-08-02,9.522000312805176,2.2,False
1676,2020-08-03,9.522000312805176,0.6000000000000001,False
1677,2020-08-04,9.522000312805176,30.4,False
1678,2020-08-05,9.932000160217283,10.6,False
1679,2020-08-06,10.052000045776367,1.1,False
1680,2020-08-07,9.892000198364258,0.9,False
1681,2020-08-08,9.552000045776367,0.2,False
1682,2020-08-09,9.552000045776367,12.4,False
1683,2020-08-10,9.552000045776367,7.0,False
1684,2020-08-11,9.552000045776367,0.9000000000000001,False
1685,2020-08-12,9.772000312805176,14.6,False
1686,2020-08-13,10.35200023651123,16.1,False
1687,2020-08-14,12.17199993133545,18.5,False
1688,2020-08-15,12.472000122070312,28.5,False
1689,2020-08-16,13.812000274658203,9.8,False
1690,2020-08-17,13.812000274658203,5.3,False
1691,2020-08-18,13.552000045776367,0.2,False
1692,2020-08-19,13.052000045776367,22.0,False
1693,2020-08-20,11.612000465393066,8.5,False
1694,2020-08-21,13.362000465393066,1.7,False
1695,2020-08-22,14.001999855041504,5.7,False
1696,2020-08-23,16.152000427246094,14.8,False
1697,2020-08-24,15.751999855041504,0.8,False
1698,2020-08-25,13.85200023651123,0.8,False
1699,2020-08-26,11.291999816894531,2.5,False
1700,2020-08-27,12.92199993133545,1.6,False
1701,2020-08-28,14.51200008392334,0.5,False
1702,2020-08-29,14.211999893188477,0.30000000000000004,False
1703,2020-08-30,11.85200023651123,1.9,False
1704,2020-08-31,10.69200038909912,0.3,False
1705,2020-09-01,10.152000427246094,6.1,False
1706,2020-09-02,9.85200023651123,13.3,False
1707,2020-09-03,9.552000045776367,2.8000000000000003,False
1708,2020-09-04,9.552000045776367,1.0,False
1709,2020-09-05,9.552000045776367,0.8,False
1710,2020-09-06,9.552000045776367,1.1,False
1711,2020-09-07,10.251999855041504,4.7,False
1712,2020-09-08,10.251999855041504,0.8999999999999999,False
1713,2020-09-09,10.161999702453612,4.7,False
1714,2020-09-10,9.552000045776367,4.0,False
1715,2020-09-11,10.211999893188477,13.4,False
1716,2020-09-12,14.182000160217283,41.0,False
1717,2020-09-13,14.121999740600586,87.4,False
1718,2020-09-14,15.152000427246094,38.3,True
1719,2020-09-15,16.351999282836914,22.900000000000002,False
1720,2020-09-16,15.95199966430664,7.4,False
1721,2020-09-17,16.00200080871582,5.3,False
1722,2020-09-18,16.312000274658203,20.7,False
1723,2020-09-19,15.45199966430664,25.900000000000002,False
1724,2020-09-20,16.45199966430664,22.0,False
1725,2020-09-21,16.052000045776367,6.7,False
1726,2020-09-22,15.112000465393066,0.6000000000000001,False
1727,2020-09-23,15.552000045776367,0.0,False
1728,2020-09-24,15.552000045776367,0.0,False
1729,2020-09-25,13.052000045776367,53.7,False
1730,2020-09-26,13.67199993133545,14.299999999999999,False
1731,2020-09-27,17.371999740600586,1.4,False
1732,2020-09-28,18.101999282836918,0.0,False
1733,2020-09-29,17.652000427246094,4.0,False
1734,2020-09-30,15.052000045776367,5.3,False
1735,2020-10-01,13.552000045776367,0.30000000000000004,False
1736,2020-10-02,14.812000274658203,0.0,False
1737,2020-10-03,14.67199993133545,0.0,False
1738,2020-10-04,13.052000045776367,0.0,False
1739,2020-10-05,11.85200023651123,0.0,False
1740,2020-10-06,10.76200008392334,0.8,False
1741,2020-10-07,10.95199966430664,6.5,False
1742,2020-10-08,12.001999855041504,6.5,False
1743,2020-10-09,11.892000198364258,6.6000000000000005,False
1744,2020-10-10,11.152000427246094,9.1,False
1745,2020-10-11,10.69200038909912,36.2,False
1746,2020-10-12,10.751999855041504,44.3,False
1747,2020-10-13,15.60200023651123,66.8,True
1748,2020-10-14,18.652000427246094,9.5,True
1749,2020-10-15,18.652000427246094,7.5,False
1750,2020-10-16,18.351999282836918,12.0,False
1751,2020-10-17,18.68199920654297,11.799999999999999,False
1752,2020-10-18,17.642000198364258,2.6999999999999997,False
1753,2020-10-19,17.642000198364258,62.699999999999996,False
1754,2020-10-20,17.152000427246094,12.0,False
1755,2020-10-21,16.972000122070312,9.2,False
1756,2020-10-22,16.101999282836914,0.0,False
1757,2020-10-23,15.95199966430664,0.0,False
1758,2020-10-24,15.751999855041504,0.0,False
1759,2020-10-25,14.152000427246094,0.0,False
1760,2020-10-26,13.001999855041504,0.0,False
1761,2020-10-27,12.152000427246094,0.6000000000000001,False
1762,2020-10-28,12.052000045776367,0.1,False
1763,2020-10-29,13.281999588012695,0.0,False
1764,2020-10-30,12.751999855041504,0.0,False
1765,2020-10-31,11.881999969482422,0.0,False
1766,2020-11-01,11.95199966430664,0.0,False
1767,2020-11-02,10.652000427246094,0.0,False
1768,2020-11-03,10.751999855041504,1.2,False
1769,2020-11-04,10.652000427246094,4.3,False
1770,2020-11-05,10.711999893188477,2.1,False
1771,2020-11-06,10.251999855041504,5.3999999999999995,False
1772,2020-11-07,10.152000427246094,0.6000000000000001,False
1773,2020-11-08,9.95199966430664,0.2,False
1774,2020-11-09,10.251999855041504,0.0,False
1775,2020-11-10,9.911999702453612,0.0,False
1776,2020-11-11,10.052000045776367,1.8,False
1777,2020-11-12,9.802000045776367,2.2,False
1778,2020-11-13,10.052000045776367,0.0,False
1779,2020-11-14,9.85200023651123,0.0,False
1780,2020-11-15,9.741999626159668,10.1,False
1781,2020-11-16,9.732000350952148,0.1,False
1782,2020-11-17,9.85200023651123,0.0,False
1783,2020-11-18,9.751999855041504,1.0,False
1784,2020-11-19,9.85200023651123,0.0,False
1785,2020-11-20,9.722000122070312,0.0,False
1786,2020-11-21,10.031999588012695,0.0,False
1787,2020-11-22,9.85200023651123,1.1,False
1788,2020-11-23,9.92199993133545,0.1,False
1789,2020-11-24,9.802000045776367,0.0,False
1790,2020-11-25,9.461999893188477,9.2,False
1791,2020-11-26,10.052000045776367,58.9,False
1792,2020-11-27,10.35200023651123,34.4,False
1793,2020-11-28,10.411999702453612,1.5,False
1794,2020-11-29,10.42199993133545,0.0,False
1795,2020-11-30,10.42199993133545,0.0,False
1796,2020-12-01,10.392000198364258,0.0,False
1797,2020-12-02,10.052000045776367,0.0,False
1798,2020-12-03,9.85200023651123,0.0,False
1799,2020-12-04,9.751999855041504,0.0,False
1800,2020-12-05,9.802000045776367,0.0,False
1801,2020-12-06,9.552000045776367,0.5,False
1802,2020-12-07,9.552000045776367,0.0,False
1803,2020-12-08,9.531999588012695,0.0,False
1804,2020-12-09,9.501999855041504,0.0,False
1805,2020-12-10,9.482000350952148,0.0,False
1806,2020-12-11,9.482000350952148,0.0,False
1807,2020-12-12,9.472000122070312,0.0,False
1808,2020-12-13,9.461999893188477,0.0,False
1809,2020-12-14,9.45199966430664,0.0,False
1810,2020-12-15,9.45199966430664,0.30000000000000004,False
1811,2020-12-16,9.45199966430664,0.0,False
1812,2020-12-17,9.45199966430664,0.0,False
1813,2020-12-18,9.447142531040736,0.0,False
1814,2020-12-19,9.442285397774832,0.0,False
1815,2020-12-20,9.43742826450893,0.0,False
1816,2020-12-21,9.432571131243025,0.0,False
1817,2020-12-22,9.42771399797712,0.0,False
1818,2020-12-23,9.422856864711216,0.0,False
1819,2020-12-24,9.417999731445313,0.0,False
1820,2020-12-25,9.413142598179409,0.0,False
1821,2020-12-26,9.408285464913504,0.0,False
1822,2020-12-27,9.4034283316476,0.0,False
1823,2020-12-28,9.398571198381697,0.0,False
1824,2020-12-29,9.393714065115793,0.0,False
1825,2020-12-30,9.388856931849888,0.0,False
1826,2020-12-31,9.383999798583984,0.0,False
1827,2021-01-01,9.37914266531808,0.0,False
1828,2021-01-02,9.374285532052177,0.0,False
1829,2021-01-03,9.369428398786273,0.0,False
1830,2021-01-04,9.364571265520368,0.0,False
1831,2021-01-05,9.359714132254464,0.0,False
1832,2021-01-06,9.354856998988561,0.0,False
1833,2021-01-07,9.349999865722657,0.0,False
1834,2021-01-08,9.345142732456752,0.0,False
1835,2021-01-09,9.340285599190848,0.0,False
1836,2021-01-10,9.335428465924943,0.0,False
1837,2021-01-11,9.33057133265904,0.0,False
1838,2021-01-12,9.325714199393136,0.0,False
1839,2021-01-13,9.320857066127232,0.0,False
1840,2021-01-14,9.315999932861327,0.0,False
1841,2021-01-15,9.311142799595425,0.1,False
1842,2021-01-16,9.30628566632952,0.0,False
1843,2021-01-17,9.301428533063616,0.0,False
1844,2021-01-18,9.296571399797712,0.0,False
1845,2021-01-19,9.291714266531809,0.0,False
1846,2021-01-20,9.286857133265904,0.0,False
1847,2021-01-21,9.282,0.0,False
1848,2021-01-22,9.282,0.2,False
1849,2021-01-23,9.282,0.0,False
1850,2021-01-24,9.282,0.1,False
1851,2021-01-25,9.282,0.0,False
1852,2021-01-26,9.282,0.0,False
1853,2021-01-27,9.282,0.2,False
1854,2021-01-28,9.282,0.9,False
1855,2021-01-29,9.282,0.0,False
1856,2021-01-30,9.282,0.0,False
1857,2021-01-31,9.282,0.0,False
1858,2021-02-01,9.282,0.2,False
1859,2021-02-02,9.282,0.0,False
1860,2021-02-03,9.282,0.0,False
1861,2021-02-04,9.282,0.0,False
1862,2021-02-05,9.282,0.0,False
1863,2021-02-06,9.282,0.0,False
1864,2021-02-07,9.272,0.0,False
1865,2021-02-08,9.272,0.0,False
1866,2021-02-09,9.272,0.0,False
1867,2021-02-10,9.272,0.0,False
1868,2021-02-11,9.272,0.0,False
1869,2021-02-12,9.272,0.0,False
1870,2021-02-13,9.272,0.0,False
1871,2021-02-14,9.272,0.0,False
1872,2021-02-15,9.272,0.0,False
1873,2021-02-16,9.272,0.0,False
1874,2021-02-17,9.272,0.0,False
1875,2021-02-18,9.272,0.2,False
1876,2021-02-19,9.272,0.0,False
1877,2021-02-20,9.272,0.1,False
1878,2021-02-21,9.272,0.0,False
1879,2021-02-22,9.272,0.0,False
1880,2021-02-23,9.272,0.0,False
1881,2021-02-24,9.272,0.0,False
1882,2021-02-25,9.272,0.0,False
1883,2021-02-26,9.272,0.0,False
1884,2021-02-27,9.272,0.0,False
1885,2021-02-28,9.272,0.0,False
1886,2021-03-01,9.272,0.0,False
1887,2021-03-02,9.272,0.0,False
1888,2021-03-03,9.272,0.0,False
1889,2021-03-04,9.272,0.0,False
1890,2021-03-05,9.272,0.0,False
1891,2021-03-06,9.272,0.0,False
1892,2021-03-07,9.272,0.0,False
1893,2021-03-08,9.272,0.2,False
1894,2021-03-09,9.272,0.0,False
1895,2021-03-10,9.272,0.0,False
1896,2021-03-11,9.272,0.0,False
1897,2021-03-12,9.272,0.0,False
1898,2021-03-13,9.272,0.0,False
1899,2021-03-14,9.272,0.0,False
1900,2021-03-15,9.272,0.0,False
1901,2021-03-16,9.272,0.0,False
1902,2021-03-17,9.272,0.0,False
1903,2021-03-18,9.272,0.0,False
1904,2021-03-19,9.272,0.0,False
1905,2021-03-20,9.272,0.0,False
1906,2021-03-21,9.272,0.0,False
1907,2021-03-22,9.272,0.0,False
1908,2021-03-23,9.272,0.0,False
1909,2021-03-24,9.272,0.0,False
1910,2021-03-25,9.272,0.0,False
1911,2021-03-26,9.272,0.0,False
1912,2021-03-27,9.272,0.0,False
1913,2021-03-28,9.272,0.0,False
1914,2021-03-29,9.272,0.0,False
1915,2021-03-30,9.272,0.0,False
1916,2021-03-31,9.272,0.0,False
1917,2021-04-01,9.272,0.0,False
1918,2021-04-02,9.272,0.0,False
1919,2021-04-03,9.272,0.0,False
1920,2021-04-04,9.272,0.0,False
1921,2021-04-05,9.272,1.3,False
1922,2021-04-06,9.272,0.0,False
1923,2021-04-07,9.272,0.0,False
1924,2021-04-08,9.262,0.0,False
1925,2021-04-09,9.262,0.0,False
1926,2021-04-10,9.262,0.0,False
1927,2021-04-11,9.262,0.1,False
1928,2021-04-12,9.262,0.4,False
1929,2021-04-13,9.262,0.1,False
1930,2021-04-14,9.262,0.30000000000000004,False
1931,2021-04-15,9.262,0.1,False
1932,2021-04-16,9.262,0.1,False
1933,2021-04-17,9.262,0.2,False
1934,2021-04-18,9.262,0.0,False
1935,2021-04-19,9.262,0.8,False
1936,2021-04-20,9.262,0.0,False
1937,2021-04-21,9.262,0.0,False
1938,2021-04-22,9.262,3.5,False
1939,2021-04-23,9.262,10.899999999999999,False
1940,2021-04-24,9.262,0.0,False
1941,2021-04-25,9.262,0.0,False
1942,2021-04-26,9.262,0.0,False
1943,2021-04-27,9.262,0.0,False
1944,2021-04-28,9.262,1.1,False
1945,2021-04-29,9.262,0.4,False
1946,2021-04-30,9.262,0.9,False
1947,2021-05-01,9.262,0.0,False
1948,2021-05-02,9.262,0.0,False
1949,2021-05-03,9.262,0.0,False
1950,2021-05-04,9.262,0.0,False
1951,2021-05-05,9.262,0.0,False
1952,2021-05-06,9.262,0.2,False
1953,2021-05-07,9.262,0.30000000000000004,False
1954,2021-05-08,9.262,0.5,False
1955,2021-05-09,9.262,0.0,False
1956,2021-05-10,9.262,0.0,False
1957,2021-05-11,9.261545454545455,0.0,False
1958,2021-05-12,9.26109090909091,0.0,False
1959,2021-05-13,9.260636363636364,4.4,False
1960,2021-05-14,9.260181818181819,0.1,False
1961,2021-05-15,9.259727272727273,2.8,False
1962,2021-05-16,9.259272727272728,9.4,False
1963,2021-05-17,9.258818181818182,1.4000000000000001,False
1964,2021-05-18,9.258363636363637,0.4,False
1965,2021-05-19,9.257909090909092,2.3,False
1966,2021-05-20,9.257454545454546,0.7,False
1967,2021-05-21,9.257000000000001,15.4,False
1968,2021-05-22,9.256545454545455,1.7,False
1969,2021-05-23,9.25609090909091,0.0,False
1970,2021-05-24,9.255636363636365,0.0,False
1971,2021-05-25,9.25518181818182,0.0,False
1972,2021-05-26,9.254727272727273,0.0,False
1973,2021-05-27,9.254272727272728,0.0,False
1974,2021-05-28,9.253818181818183,0.2,False
1975,2021-05-29,9.253363636363638,0.5,False
1976,2021-05-30,9.25290909090909,0.0,False
1977,2021-05-31,9.252454545454546,2.5,False
1978,2021-06-01,9.252,2.6,False
1979,2021-06-02,9.252,0.4,False
1980,2021-06-03,9.252,6.8,False
1981,2021-06-04,9.252,0.3,False
1982,2021-06-05,9.252,2.8,False
1983,2021-06-06,9.252,0.1,False
1984,2021-06-07,9.252,0.2,False
1985,2021-06-08,9.262,0.4,False
1986,2021-06-09,9.252,0.2,False
1987,2021-06-10,9.252,1.4,False
1988,2021-06-11,9.252,1.3,False
1989,2021-06-12,9.252,6.8,False
1990,2021-06-13,9.252,3.2,False
1991,2021-06-14,9.252,1.2,False
1992,2021-06-15,9.252,0.2,False
1993,2021-06-16,9.252,0.9,False
1994,2021-06-17,9.252,3.4,False
1995,2021-06-18,9.252,0.1,False
1996,2021-06-19,9.252,0.0,False
1997,2021-06-20,9.252,0.0,False
1998,2021-06-21,9.252,0.0,False
1999,2021-06-22,9.252,0.8999999999999999,False
2000,2021-06-23,9.252,0.6000000000000001,False
2001,2021-06-24,9.242,0.0,False
2002,2021-06-25,9.242,1.9000000000000001,False
2003,2021-06-26,9.242,11.2,False
2004,2021-06-27,9.242,15.0,False
2005,2021-06-28,9.242,2.9,False
2006,2021-06-29,9.242,0.2,False
2007,2021-06-30,9.242,2.8000000000000003,False
2008,2021-07-01,9.242,5.6000000000000005,False
2009,2021-07-02,9.782,1.5,False
2010,2021-07-03,9.852,0.9,False
2011,2021-07-04,9.792,0.2,False
2012,2021-07-05,9.792,0.30000000000000004,False
2013,2021-07-06,9.782,6.7,False
2014,2021-07-07,9.672,18.7,False
2015,2021-07-08,9.632,1.1,False
2016,2021-07-09,9.802,13.6,False
2017,2021-07-10,10.152,8.9,False
2018,2021-07-11,10.152,29.5,False
2019,2021-07-12,9.742,22.3,False
2020,2021-07-13,9.522,34.699999999999996,False
2021,2021-07-14,9.452,15.5,False
2022,2021-07-15,9.722,19.3,False
2023,2021-07-16,9.902,8.8,False
2024,2021-07-17,9.802,2.7,False
2025,2021-07-18,9.592,7.9,False
