date,month,precipitation,water_level,precipitation_7days,precipitation_15days,precipitation_30days,precipitation_t+1,precipitation_t+2,precipitation_t+3,precipitation_t+4,precipitation_t+5,precipitation_t+6,precipitation_t+7,water_level_t-1,water_level_t-2,flood_occurred,target_water_level
2020-10-07,10,6.5,10.95199966430664,7.600000000000001,86.29999999999998,387.5,6.5,6.6000000000000005,9.1,36.2,44.3,66.8,9.5,10.76200008392334,11.85200023651123,False,12.001999855041504
2020-10-08,10,6.5,12.001999855041504,13.8,92.79999999999998,393.1,6.6000000000000005,9.1,36.2,44.3,66.8,9.5,7.5,10.95199966430664,10.76200008392334,False,11.892000198364258
2020-10-09,10,6.6000000000000005,11.892000198364258,20.400000000000002,99.39999999999998,395.0,9.1,36.2,44.3,66.8,9.5,7.5,12.0,12.001999855041504,10.95199966430664,False,11.152000427246094
2020-10-10,10,9.1,11.152000427246094,29.5,54.79999999999998,400.09999999999997,36.2,44.3,66.8,9.5,7.5,12.0,11.8,11.892000198364258,12.001999855041504,False,10.69200038909912
2020-10-11,10,36.2,10.69200038909912,65.7,76.69999999999999,422.9,44.3,66.8,9.5,7.5,12.0,11.8,2.7,11.152000427246094,11.892000198364258,False,10.751999855041504
2020-10-12,10,44.3,10.751999855041504,110.0,119.59999999999998,426.2,66.8,9.5,7.5,12.0,11.8,2.7,62.7,10.69200038909912,11.152000427246094,False,15.60200023651123
2020-10-13,10,66.8,15.60200023651123,176.0,186.39999999999998,405.59999999999997,9.5,7.5,12.0,11.8,2.7,62.7,12.0,10.751999855041504,10.69200038909912,True,18.652000427246094
2020-10-14,10,9.5,18.652000427246094,179.0,191.89999999999998,376.8,7.5,12.0,11.8,2.7,62.7,12.0,9.2,15.60200023651123,10.751999855041504,True,18.652000427246094
2020-10-15,10,7.5,18.652000427246094,180.0,194.09999999999997,361.4,12.0,11.8,2.7,62.7,12.0,9.2,0.0,18.652000427246094,15.60200023651123,False,18.35199928283692
2020-10-16,10,12.0,18.35199928283692,185.4,205.79999999999998,366.0,11.8,2.7,62.7,12.0,9.2,0.0,0.0,18.652000427246094,18.652000427246094,False,18.68199920654297
2020-10-17,10,11.8,18.68199920654297,188.10000000000002,217.6,372.5,2.7,62.7,12.0,9.2,0.0,0.0,0.0,18.35199928283692,18.652000427246094,False,17.642000198364258
2020-10-18,10,2.7,17.642000198364258,154.6,220.29999999999998,354.5,62.7,12.0,9.2,0.0,0.0,0.0,0.0,18.68199920654297,18.35199928283692,False,17.642000198364258
2020-10-19,10,62.7,17.642000198364258,173.0,283.0,391.3,12.0,9.2,0.0,0.0,0.0,0.0,0.0,17.642000198364258,18.68199920654297,False,17.152000427246094
2020-10-20,10,12.0,17.152000427246094,118.2,295.0,381.3,9.2,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,17.642000198364258,17.642000198364258,False,16.972000122070312
2020-10-21,10,9.2,16.972000122070312,117.9,303.4,383.79999999999995,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.1,17.152000427246094,17.642000198364258,False,16.101999282836914
2020-10-22,10,0.0,16.101999282836914,110.4,296.9,383.2,0.0,0.0,0.0,0.0,0.6000000000000001,0.1,0.0,16.972000122070312,17.152000427246094,False,15.95199966430664
2020-10-23,10,0.0,15.95199966430664,98.4,290.4,383.2,0.0,0.0,0.0,0.6000000000000001,0.1,0.0,0.0,16.101999282836914,16.972000122070312,False,15.751999855041504
2020-10-24,10,0.0,15.751999855041504,86.60000000000001,283.8,383.2,0.0,0.0,0.6000000000000001,0.1,0.0,0.0,0.0,15.95199966430664,16.101999282836914,False,14.152000427246094
2020-10-25,10,0.0,14.152000427246094,83.9,274.7,329.5,0.0,0.6000000000000001,0.1,0.0,0.0,0.0,0.0,15.751999855041504,15.95199966430664,False,13.001999855041504
2020-10-26,10,0.0,13.001999855041504,21.2,238.5,315.2,0.6000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,14.152000427246094,15.751999855041504,False,12.152000427246094
2020-10-27,10,0.6000000000000001,12.152000427246094,9.799999999999999,194.79999999999998,314.4,0.1,0.0,0.0,0.0,0.0,0.0,1.2,13.001999855041504,14.152000427246094,False,12.052000045776367
2020-10-28,10,0.1,12.052000045776367,0.7000000000000001,128.1,314.5,0.0,0.0,0.0,0.0,0.0,1.2,4.3,12.152000427246094,13.001999855041504,False,13.281999588012695
2020-10-29,10,0.0,13.281999588012695,0.7000000000000001,118.6,310.5,0.0,0.0,0.0,0.0,1.2,4.3,2.1,12.052000045776367,12.152000427246094,False,12.751999855041504
2020-10-30,10,0.0,12.751999855041504,0.7000000000000001,111.1,305.20000000000005,0.0,0.0,0.0,1.2,4.3,2.1,5.4,13.281999588012695,12.052000045776367,False,11.881999969482422
2020-10-31,10,0.0,11.881999969482422,0.7000000000000001,99.1,304.90000000000003,0.0,0.0,1.2,4.3,2.1,5.4,0.6000000000000001,12.751999855041504,13.281999588012695,False,11.95199966430664
2020-11-01,11,0.0,11.95199966430664,0.7000000000000001,87.3,304.90000000000003,0.0,1.2,4.3,2.1,5.4,0.6000000000000001,0.2,11.881999969482422,12.751999855041504,False,10.652000427246094
2020-11-02,11,0.0,10.652000427246094,0.7000000000000001,84.6,304.90000000000003,1.2,4.3,2.1,5.4,0.6000000000000001,0.2,0.0,11.95199966430664,11.881999969482422,False,10.751999855041504
2020-11-03,11,1.2,10.751999855041504,1.2999999999999998,23.099999999999984,306.1,4.3,2.1,5.4,0.6000000000000001,0.2,0.0,0.0,10.652000427246094,11.95199966430664,False,10.652000427246094
2020-11-04,11,4.3,10.652000427246094,5.5,15.399999999999984,310.40000000000003,2.1,5.4,0.6000000000000001,0.2,0.0,0.0,1.8,10.751999855041504,10.652000427246094,False,10.711999893188477
2020-11-05,11,2.1,10.711999893188477,7.6,8.299999999999986,311.7,5.4,0.6000000000000001,0.2,0.0,0.0,1.8,2.2,10.652000427246094,10.751999855041504,False,10.251999855041504
2020-11-06,11,5.4,10.251999855041504,13.0,13.699999999999987,310.6,0.6000000000000001,0.2,0.0,0.0,1.8,2.2,0.0,10.711999893188477,10.652000427246094,False,10.152000427246094
2020-11-07,11,0.6000000000000001,10.152000427246094,13.6,14.299999999999986,304.7,0.2,0.0,0.0,1.8,2.2,0.0,0.0,10.251999855041504,10.711999893188477,False,9.95199966430664
2020-11-08,11,0.2,9.95199966430664,13.8,14.499999999999988,298.29999999999995,0.0,0.0,1.8,2.2,0.0,0.0,10.1,10.152000427246094,10.251999855041504,False,10.251999855041504
2020-11-09,11,0.0,10.251999855041504,13.8,14.499999999999988,289.2,0.0,1.8,2.2,0.0,0.0,10.1,0.1,9.95199966430664,10.152000427246094,False,9.911999702453612
2020-11-10,11,0.0,9.911999702453612,12.600000000000001,14.499999999999988,253.0,1.8,2.2,0.0,0.0,10.1,0.1,0.0,10.251999855041504,9.95199966430664,False,10.052000045776367
2020-11-11,11,1.8,10.052000045776367,10.1,15.699999999999987,210.5,2.2,0.0,0.0,10.1,0.1,0.0,1.0,9.911999702453612,10.251999855041504,False,9.802000045776367
2020-11-12,11,2.2,9.802000045776367,10.200000000000001,17.799999999999986,145.9,0.0,0.0,10.1,0.1,0.0,1.0,0.0,10.052000045776367,9.911999702453612,False,10.052000045776367
2020-11-13,11,0.0,10.052000045776367,4.800000000000001,17.799999999999986,136.4,0.0,10.1,0.1,0.0,1.0,0.0,0.0,9.802000045776367,10.052000045776367,False,9.85200023651123
2020-11-14,11,0.0,9.85200023651123,4.200000000000001,17.799999999999986,128.9,10.1,0.1,0.0,1.0,0.0,0.0,0.0,10.052000045776367,9.802000045776367,False,9.741999626159668
2020-11-15,11,10.1,9.741999626159668,14.100000000000001,27.899999999999988,127.0,0.1,0.0,1.0,0.0,0.0,0.0,1.1,9.85200023651123,10.052000045776367,False,9.732000350952148
2020-11-16,11,0.1,9.732000350952148,14.2,27.99999999999999,115.30000000000001,0.0,1.0,0.0,0.0,0.0,1.1,0.1,9.741999626159668,9.85200023651123,False,9.85200023651123
2020-11-17,11,0.0,9.85200023651123,14.2,27.99999999999999,112.60000000000001,1.0,0.0,0.0,0.0,1.1,0.1,0.0,9.732000350952148,9.741999626159668,False,9.751999855041504
2020-11-18,11,1.0,9.751999855041504,13.399999999999999,27.79999999999999,50.9,0.0,0.0,0.0,1.1,0.1,0.0,9.2,9.85200023651123,9.732000350952148,False,9.85200023651123
2020-11-19,11,0.0,9.85200023651123,11.2,23.49999999999999,38.9,0.0,0.0,1.1,0.1,0.0,9.2,58.9,9.751999855041504,9.85200023651123,False,9.722000122070312
2020-11-20,11,0.0,9.722000122070312,11.2,21.399999999999988,29.700000000000003,0.0,1.1,0.1,0.0,9.2,58.9,34.4,9.85200023651123,9.751999855041504,False,10.031999588012695
2020-11-21,11,0.0,10.031999588012695,11.2,15.999999999999986,29.700000000000003,1.1,0.1,0.0,9.2,58.9,34.4,1.5,9.722000122070312,9.85200023651123,False,9.85200023651123
2020-11-22,11,1.1,9.85200023651123,2.2,16.499999999999986,30.8,0.1,0.0,9.2,58.9,34.4,1.5,0.0,10.031999588012695,9.722000122070312,False,9.92199993133545
2020-11-23,11,0.1,9.92199993133545,2.2,16.399999999999988,30.900000000000002,0.0,9.2,58.9,34.4,1.5,0.0,0.0,9.85200023651123,10.031999588012695,False,9.802000045776367
2020-11-24,11,0.0,9.802000045776367,2.2,16.399999999999988,30.900000000000002,9.2,58.9,34.4,1.5,0.0,0.0,0.0,9.92199993133545,9.85200023651123,False,9.461999893188477
2020-11-25,11,9.2,9.461999893188477,10.399999999999999,25.599999999999987,40.1,58.9,34.4,1.5,0.0,0.0,0.0,0.0,9.802000045776367,9.92199993133545,False,10.052000045776367
2020-11-26,11,58.9,10.052000045776367,69.3,82.69999999999999,98.4,34.4,1.5,0.0,0.0,0.0,0.0,0.0,9.461999893188477,9.802000045776367,False,10.35200023651123
2020-11-27,11,34.4,10.35200023651123,103.69999999999999,114.89999999999998,132.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,10.052000045776367,9.461999893188477,False,10.411999702453612
2020-11-28,11,1.5,10.411999702453612,105.19999999999999,116.39999999999998,134.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35200023651123,10.052000045776367,False,10.42199993133545
2020-11-29,11,0.0,10.42199993133545,104.1,116.39999999999998,134.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.411999702453612,10.35200023651123,False,10.42199993133545
2020-11-30,11,0.0,10.42199993133545,104.0,106.29999999999998,134.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10.42199993133545,10.411999702453612,False,10.392000198364258
2020-12-01,12,0.0,10.392000198364258,104.0,106.19999999999997,134.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.42199993133545,10.42199993133545,False,10.052000045776367
2020-12-02,12,0.0,10.052000045776367,94.80000000000001,106.19999999999997,134.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.392000198364258,10.42199993133545,False,9.85200023651123
2020-12-03,12,0.0,9.85200023651123,35.9,105.19999999999997,133.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10.052000045776367,10.392000198364258,False,9.751999855041504
2020-12-04,12,0.0,9.751999855041504,1.5,105.19999999999997,128.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,9.85200023651123,10.052000045776367,False,9.802000045776367
2020-12-05,12,0.0,9.802000045776367,0.0,105.19999999999997,126.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.751999855041504,9.85200023651123,False,9.552000045776367
2020-12-06,12,0.5,9.552000045776367,0.5,105.69999999999997,121.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.802000045776367,9.751999855041504,False,9.552000045776367
2020-12-07,12,0.0,9.552000045776367,0.5,104.59999999999998,121.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.552000045776367,9.802000045776367,False,9.531999588012695
2020-12-08,12,0.0,9.531999588012695,0.5,104.49999999999999,120.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9.552000045776367,9.552000045776367,False,9.501999855041504
2020-12-09,12,0.0,9.501999855041504,0.5,104.49999999999999,120.89999999999999,0.0,0.0,0.0,0.0,0.0,0.3,0.0,9.531999588012695,9.552000045776367,False,9.482000350952148
2020-12-10,12,0.0,9.482000350952148,0.5,95.29999999999998,120.89999999999999,0.0,0.0,0.0,0.0,0.3,0.0,0.0,9.501999855041504,9.531999588012695,False,9.482000350952148
2020-12-11,12,0.0,9.482000350952148,0.5,36.39999999999998,119.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,9.482000350952148,9.501999855041504,False,9.472000122070312
2020-12-12,12,0.0,9.472000122070312,0.5,1.9999999999999787,116.89999999999999,0.0,0.0,0.3,0.0,0.0,0.0,0.0,9.482000350952148,9.482000350952148,False,9.461999893188477
2020-12-13,12,0.0,9.461999893188477,0.0,0.4999999999999787,116.89999999999999,0.0,0.3,0.0,0.0,0.0,0.0,0.0,9.472000122070312,9.482000350952148,False,9.45199966430664
2020-12-14,12,0.0,9.45199966430664,0.0,0.4999999999999787,116.89999999999999,0.3,0.0,0.0,0.0,0.0,0.0,0.0,9.461999893188477,9.472000122070312,False,9.45199966430664
2020-12-15,12,0.3,9.45199966430664,0.3,0.7999999999999787,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45199966430664,9.461999893188477,False,9.45199966430664
2020-12-16,12,0.0,9.45199966430664,0.3,0.7999999999999787,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45199966430664,9.45199966430664,False,9.45199966430664
2020-12-17,12,0.0,9.45199966430664,0.3,0.7999999999999787,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45199966430664,9.45199966430664,False,9.447142531040736
2020-12-18,12,0.0,9.447142531040736,0.3,0.7999999999999787,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45199966430664,9.45199966430664,False,9.442285397774832
2020-12-19,12,0.0,9.442285397774832,0.3,0.7999999999999787,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.447142531040736,9.45199966430664,False,9.43742826450893
2020-12-20,12,0.0,9.43742826450893,0.3,0.7999999999999787,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.442285397774832,9.447142531040736,False,9.432571131243025
2020-12-21,12,0.0,9.432571131243025,0.3,0.2999999999999787,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43742826450893,9.442285397774832,False,9.42771399797712
2020-12-22,12,0.0,9.42771399797712,0.0,0.2999999999999787,104.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.432571131243025,9.43742826450893,False,9.422856864711216
2020-12-23,12,0.0,9.422856864711216,0.0,0.2999999999999787,104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42771399797712,9.432571131243025,False,9.417999731445311
2020-12-24,12,0.0,9.417999731445311,0.0,0.2999999999999787,104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.422856864711216,9.42771399797712,False,9.413142598179409
2020-12-25,12,0.0,9.413142598179409,0.0,0.2999999999999787,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.417999731445311,9.422856864711216,False,9.408285464913504
2020-12-26,12,0.0,9.408285464913504,0.0,0.2999999999999787,36.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.413142598179409,9.417999731445311,False,9.4034283316476
2020-12-27,12,0.0,9.4034283316476,0.0,0.2999999999999787,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.408285464913504,9.413142598179409,False,9.398571198381696
2020-12-28,12,0.0,9.398571198381696,0.0,0.2999999999999787,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4034283316476,9.408285464913504,False,9.393714065115793
2020-12-29,12,0.0,9.393714065115793,0.0,0.2999999999999787,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.398571198381696,9.4034283316476,False,9.388856931849888
2020-12-30,12,0.0,9.388856931849888,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.393714065115793,9.398571198381696,False,9.383999798583984
2020-12-31,12,0.0,9.383999798583984,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.388856931849888,9.393714065115793,False,9.37914266531808
2021-01-01,1,0.0,9.37914266531808,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.383999798583984,9.388856931849888,False,9.374285532052175
2021-01-02,1,0.0,9.374285532052175,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37914266531808,9.383999798583984,False,9.369428398786273
2021-01-03,1,0.0,9.369428398786273,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.374285532052175,9.37914266531808,False,9.364571265520368
2021-01-04,1,0.0,9.364571265520368,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.369428398786273,9.374285532052175,False,9.359714132254464
2021-01-05,1,0.0,9.359714132254464,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.364571265520368,9.369428398786273,False,9.35485699898856
2021-01-06,1,0.0,9.35485699898856,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.359714132254464,9.364571265520368,False,9.349999865722657
2021-01-07,1,0.0,9.349999865722657,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35485699898856,9.359714132254464,False,9.345142732456752
2021-01-08,1,0.0,9.345142732456752,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.349999865722657,9.35485699898856,False,9.340285599190848
2021-01-09,1,0.0,9.340285599190848,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.345142732456752,9.349999865722657,False,9.335428465924943
2021-01-10,1,0.0,9.335428465924943,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,9.340285599190848,9.345142732456752,False,9.33057133265904
2021-01-11,1,0.0,9.33057133265904,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,9.335428465924943,9.340285599190848,False,9.325714199393136
2021-01-12,1,0.0,9.325714199393136,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,9.33057133265904,9.335428465924943,False,9.320857066127232
2021-01-13,1,0.0,9.320857066127232,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,9.325714199393136,9.33057133265904,False,9.315999932861327
2021-01-14,1,0.0,9.315999932861327,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.320857066127232,9.325714199393136,False,9.311142799595425
2021-01-15,1,0.1,9.311142799595425,0.1,0.09999999999997869,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.315999932861327,9.320857066127232,False,9.30628566632952
2021-01-16,1,0.0,9.30628566632952,0.1,0.09999999999997869,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.311142799595425,9.315999932861327,False,9.301428533063616
2021-01-17,1,0.0,9.301428533063616,0.1,0.09999999999997869,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,9.30628566632952,9.311142799595425,False,9.296571399797712
2021-01-18,1,0.0,9.296571399797712,0.1,0.09999999999997869,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,9.301428533063616,9.30628566632952,False,9.291714266531809
2021-01-19,1,0.0,9.291714266531809,0.1,0.09999999999997869,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,9.296571399797712,9.301428533063616,False,9.286857133265904
2021-01-20,1,0.0,9.286857133265904,0.1,0.09999999999997869,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.2,9.291714266531809,9.296571399797712,False,9.282
2021-01-21,1,0.0,9.282,0.1,0.09999999999997869,0.1,0.2,0.0,0.1,0.0,0.0,0.2,0.9,9.286857133265904,9.291714266531809,False,9.282
2021-01-22,1,0.2,9.282,0.2,0.29999999999997873,0.30000000000000004,0.0,0.1,0.0,0.0,0.2,0.9,0.0,9.282,9.286857133265904,False,9.282
2021-01-23,1,0.0,9.282,0.2,0.29999999999997873,0.30000000000000004,0.1,0.0,0.0,0.2,0.9,0.0,0.0,9.282,9.282,False,9.282
2021-01-24,1,0.1,9.282,0.30000000000000004,0.3999999999999787,0.4,0.0,0.0,0.2,0.9,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-01-25,1,0.0,9.282,0.30000000000000004,0.3999999999999787,0.4,0.0,0.2,0.9,0.0,0.0,0.0,0.2,9.282,9.282,False,9.282
2021-01-26,1,0.0,9.282,0.30000000000000004,0.3999999999999787,0.4,0.2,0.9,0.0,0.0,0.0,0.2,0.0,9.282,9.282,False,9.282
2021-01-27,1,0.2,9.282,0.5,0.5999999999999788,0.6000000000000001,0.9,0.0,0.0,0.0,0.2,0.0,0.0,9.282,9.282,False,9.282
2021-01-28,1,0.9,9.282,1.4,1.4999999999999787,1.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-01-29,1,0.0,9.282,1.2000000000000002,1.4999999999999787,1.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-01-30,1,0.0,9.282,1.2000000000000002,1.3999999999999786,1.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-01-31,1,0.0,9.282,1.1,1.3999999999999786,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-02-01,2,0.2,9.282,1.3,1.5999999999999786,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-02-02,2,0.0,9.282,1.3,1.5999999999999786,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-02-03,2,0.0,9.282,1.1,1.5999999999999786,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-02-04,2,0.0,9.282,0.2,1.5999999999999786,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-02-05,2,0.0,9.282,0.2,1.5999999999999786,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.282
2021-02-06,2,0.0,9.282,0.2,1.3999999999999786,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.272
2021-02-07,2,0.0,9.272,0.2,1.3999999999999786,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282,9.282,False,9.272
2021-02-08,2,0.0,9.272,0.0,1.2999999999999785,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.282,False,9.272
2021-02-09,2,0.0,9.272,0.0,1.2999999999999785,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-10,2,0.0,9.272,0.0,1.2999999999999785,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-11,2,0.0,9.272,0.0,1.0999999999999786,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.272,9.272,False,9.272
2021-02-12,2,0.0,9.272,0.0,0.1999999999999787,1.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.272,9.272,False,9.272
2021-02-13,2,0.0,9.272,0.0,0.1999999999999787,1.7,0.0,0.0,0.0,0.0,0.2,0.0,0.1,9.272,9.272,False,9.272
2021-02-14,2,0.0,9.272,0.0,0.1999999999999787,1.5999999999999999,0.0,0.0,0.0,0.2,0.0,0.1,0.0,9.272,9.272,False,9.272
2021-02-15,2,0.0,9.272,0.0,0.1999999999999787,1.5999999999999999,0.0,0.0,0.2,0.0,0.1,0.0,0.0,9.272,9.272,False,9.272
2021-02-16,2,0.0,9.272,0.0,0.0,1.5999999999999999,0.0,0.2,0.0,0.1,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-17,2,0.0,9.272,0.0,0.0,1.5999999999999999,0.2,0.0,0.1,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-18,2,0.2,9.272,0.2,0.1999999999999787,1.7999999999999998,0.0,0.1,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-19,2,0.0,9.272,0.2,0.1999999999999787,1.7999999999999998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-20,2,0.1,9.272,0.30000000000000004,0.29999999999997873,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-21,2,0.0,9.272,0.30000000000000004,0.29999999999997873,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-22,2,0.0,9.272,0.30000000000000004,0.29999999999997873,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-23,2,0.0,9.272,0.30000000000000004,0.29999999999997873,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-24,2,0.0,9.272,0.30000000000000004,0.29999999999997873,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-25,2,0.0,9.272,0.1,0.29999999999997873,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-26,2,0.0,9.272,0.1,0.29999999999997873,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-27,2,0.0,9.272,0.0,0.29999999999997873,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-02-28,2,0.0,9.272,0.0,0.29999999999997873,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-01,3,0.0,9.272,0.0,0.29999999999997873,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.272,9.272,False,9.272
2021-03-02,3,0.0,9.272,0.0,0.29999999999997873,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.272,9.272,False,9.272
2021-03-03,3,0.0,9.272,0.0,0.29999999999997873,0.30000000000000004,0.0,0.0,0.0,0.0,0.2,0.0,0.0,9.272,9.272,False,9.272
2021-03-04,3,0.0,9.272,0.0,0.29999999999997873,0.30000000000000004,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-05,3,0.0,9.272,0.0,0.09999999999997869,0.30000000000000004,0.0,0.0,0.2,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-06,3,0.0,9.272,0.0,0.09999999999997869,0.30000000000000004,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-07,3,0.0,9.272,0.0,0.0,0.30000000000000004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-08,3,0.2,9.272,0.2,0.1999999999999787,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-09,3,0.0,9.272,0.2,0.1999999999999787,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-10,3,0.0,9.272,0.2,0.1999999999999787,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-11,3,0.0,9.272,0.2,0.1999999999999787,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
2021-03-12,3,0.0,9.272,0.2,0.1999999999999787,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272,9.272,False,9.272
