date,water_level,station_name,basin_name,latitude,longitude,date,month,year
2020-09-28 12:00:00,9.95,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 13:00:00,9.92,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 14:00:00,9.9,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 15:00:00,9.9,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 16:00:00,9.84,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 17:00:00,9.78,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 18:00:00,9.72,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 19:00:00,9.67,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 20:00:00,9.6,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 21:00:00,9.55,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 22:00:00,9.5,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-28 23:00:00,9.5,Vijayawada,Krishna,16.5011,80.625,28,9,2020
2020-09-29 00:00:00,9.5,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 01:00:00,9.5,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 02:00:00,9.49,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 03:00:00,9.48,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 04:00:00,9.47,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 05:00:00,9.46,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 06:00:00,9.45,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 07:00:00,9.43,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 08:00:00,9.4,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 09:00:00,9.3,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 10:00:00,9.0,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 11:00:00,9.0,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 12:00:00,9.0,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 13:00:00,8.82,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 14:00:00,8.78,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 15:00:00,8.6,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 16:00:00,8.46,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 17:00:00,8.3,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 18:00:00,8.0,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 19:00:00,7.81,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 20:00:00,7.72,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 21:00:00,7.15,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 22:00:00,7.1,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-29 23:00:00,7.0,Vijayawada,Krishna,16.5011,80.625,29,9,2020
2020-09-30 00:00:00,6.9,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 01:00:00,6.7,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 02:00:00,6.5,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 03:00:00,6.3,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 04:00:00,6.1,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 05:00:00,5.9,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 06:00:00,5.7,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 07:00:00,5.37,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 08:00:00,5.04,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 09:00:00,4.94,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 10:00:00,4.9,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 11:00:00,4.9,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 12:00:00,4.95,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 13:00:00,4.95,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 14:00:00,5.0,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 15:00:00,5.15,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 16:00:00,5.16,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 17:00:00,5.17,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 18:00:00,5.18,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 19:00:00,5.24,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 20:00:00,5.3,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 21:00:00,5.35,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 22:00:00,5.4,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-09-30 23:00:00,5.4,Vijayawada,Krishna,16.5011,80.625,30,9,2020
2020-10-01 00:00:00,5.4,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 01:00:00,5.4,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 02:00:00,5.4,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 03:00:00,5.37,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 04:00:00,5.34,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 05:00:00,5.31,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 06:00:00,5.3,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 07:00:00,5.27,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 08:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 09:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 10:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 11:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 12:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 13:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 14:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 15:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 16:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 17:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 18:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 19:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 20:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 21:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 22:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-01 23:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,1,10,2020
2020-10-02 00:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 01:00:00,5.25,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 02:00:00,5.3,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 03:00:00,5.35,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 04:00:00,5.4,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 05:00:00,5.45,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 06:00:00,5.5,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 07:00:00,5.75,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 08:00:00,6.0,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 09:00:00,6.1,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 10:00:00,6.2,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 11:00:00,6.25,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 12:00:00,6.32,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 13:00:00,6.38,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 14:00:00,6.41,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 15:00:00,6.52,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 16:00:00,6.57,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 17:00:00,6.62,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 18:00:00,6.66,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 19:00:00,6.62,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 20:00:00,6.62,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 21:00:00,6.62,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 22:00:00,6.62,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-02 23:00:00,6.57,Vijayawada,Krishna,16.5011,80.625,2,10,2020
2020-10-03 00:00:00,6.52,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 01:00:00,6.35,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 02:00:00,6.18,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 03:00:00,6.0,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 04:00:00,5.83,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 05:00:00,5.6,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 06:00:00,5.5,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 07:00:00,5.45,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 08:00:00,5.4,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 09:00:00,5.35,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 10:00:00,5.28,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 11:00:00,5.13,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 12:00:00,4.96,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 13:00:00,4.61,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 14:00:00,4.39,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 15:00:00,4.3,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 16:00:00,4.28,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 17:00:00,4.26,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 18:00:00,4.21,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 19:00:00,4.2,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 20:00:00,4.18,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 21:00:00,4.18,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 22:00:00,4.2,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-03 23:00:00,4.3,Vijayawada,Krishna,16.5011,80.625,3,10,2020
2020-10-04 00:00:00,4.4,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 01:00:00,4.43,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 02:00:00,4.46,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 03:00:00,4.49,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 04:00:00,4.52,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 05:00:00,4.55,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 06:00:00,4.55,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 07:00:00,4.65,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 08:00:00,4.75,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 09:00:00,4.83,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 10:00:00,4.9,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 11:00:00,4.9,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 12:00:00,4.9,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 13:00:00,4.9,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 14:00:00,4.9,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 15:00:00,4.9,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 16:00:00,4.82,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 17:00:00,4.73,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 18:00:00,4.66,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 19:00:00,4.41,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 20:00:00,4.26,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 21:00:00,4.05,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 22:00:00,4.0,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-04 23:00:00,3.85,Vijayawada,Krishna,16.5011,80.625,4,10,2020
2020-10-05 00:00:00,3.7,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 01:00:00,3.51,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 02:00:00,3.32,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 03:00:00,3.13,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 04:00:00,2.94,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 05:00:00,2.75,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 06:00:00,2.58,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 07:00:00,2.64,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 08:00:00,2.7,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 09:00:00,2.7,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 10:00:00,2.7,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 11:00:00,2.65,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 12:00:00,2.61,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 13:00:00,2.53,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 14:00:00,2.45,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 15:00:00,2.4,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 16:00:00,2.35,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 17:00:00,2.3,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 18:00:00,2.25,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 19:00:00,2.25,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 20:00:00,2.25,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 21:00:00,2.27,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 22:00:00,2.28,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-05 23:00:00,2.31,Vijayawada,Krishna,16.5011,80.625,5,10,2020
2020-10-06 00:00:00,2.34,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 01:00:00,2.38,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 02:00:00,2.42,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 03:00:00,2.46,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 04:00:00,2.5,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 05:00:00,2.54,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 06:00:00,2.58,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 07:00:00,2.6,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 08:00:00,2.61,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 09:00:00,2.6,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 10:00:00,2.59,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 11:00:00,2.59,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 12:00:00,2.59,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 13:00:00,2.56,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 14:00:00,2.52,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 15:00:00,2.49,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 16:00:00,2.49,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 17:00:00,2.49,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 18:00:00,2.49,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 19:00:00,2.49,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 20:00:00,2.49,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 21:00:00,2.49,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 22:00:00,2.49,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-06 23:00:00,2.52,Vijayawada,Krishna,16.5011,80.625,6,10,2020
2020-10-07 00:00:00,2.55,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 01:00:00,2.58,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 02:00:00,2.61,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 03:00:00,2.64,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 04:00:00,2.67,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 05:00:00,2.69,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 06:00:00,2.7,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 07:00:00,2.73,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 08:00:00,2.76,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 09:00:00,2.78,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 10:00:00,2.8,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 11:00:00,2.78,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 12:00:00,2.76,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 13:00:00,2.74,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 14:00:00,2.71,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 15:00:00,2.65,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 16:00:00,2.65,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 17:00:00,2.65,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 18:00:00,2.65,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 19:00:00,2.65,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 20:00:00,2.65,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 21:00:00,2.66,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 22:00:00,2.66,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-07 23:00:00,2.77,Vijayawada,Krishna,16.5011,80.625,7,10,2020
2020-10-08 00:00:00,2.88,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 01:00:00,3.03,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 02:00:00,3.18,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 03:00:00,3.33,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 04:00:00,3.48,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 05:00:00,3.63,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 06:00:00,3.78,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 07:00:00,3.82,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 08:00:00,3.85,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 09:00:00,3.84,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 10:00:00,3.83,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 11:00:00,3.82,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 12:00:00,3.81,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 13:00:00,3.78,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 14:00:00,3.75,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 15:00:00,3.75,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 16:00:00,3.75,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 17:00:00,3.75,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 18:00:00,3.74,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 19:00:00,3.74,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 20:00:00,3.74,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 21:00:00,3.74,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 22:00:00,3.74,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-08 23:00:00,3.74,Vijayawada,Krishna,16.5011,80.625,8,10,2020
2020-10-09 00:00:00,3.74,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 01:00:00,3.71,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 02:00:00,3.69,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 03:00:00,3.67,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 04:00:00,3.65,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 05:00:00,3.63,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 06:00:00,3.61,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 07:00:00,3.59,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 08:00:00,3.58,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 09:00:00,3.54,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 10:00:00,3.5,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 11:00:00,3.38,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 12:00:00,3.26,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 13:00:00,3.1,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 14:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 15:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 16:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 17:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 18:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 19:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 20:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 21:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 22:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-09 23:00:00,2.95,Vijayawada,Krishna,16.5011,80.625,9,10,2020
2020-10-10 00:00:00,3.0,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 01:00:00,2.95,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 02:00:00,2.9,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 03:00:00,2.85,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 04:00:00,2.8,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 05:00:00,2.75,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 06:00:00,2.7,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 07:00:00,2.69,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 08:00:00,2.68,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 09:00:00,2.67,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 10:00:00,2.66,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 11:00:00,2.64,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 12:00:00,2.62,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 13:00:00,2.61,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 14:00:00,2.6,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 15:00:00,2.58,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 16:00:00,2.58,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 17:00:00,2.58,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 18:00:00,2.58,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 19:00:00,2.57,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 20:00:00,2.56,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 21:00:00,2.51,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 22:00:00,2.47,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-10 23:00:00,2.41,Vijayawada,Krishna,16.5011,80.625,10,10,2020
2020-10-11 00:00:00,2.35,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 01:00:00,2.32,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 02:00:00,2.29,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 03:00:00,2.26,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 04:00:00,2.23,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 05:00:00,2.2,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 06:00:00,2.2,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 07:00:00,2.25,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 08:00:00,2.3,Vijayawada,Krishna,16.5011,80.625,11,10,2020
2020-10-11 09:00:00,2.33,Vijayawada,Krishna,16.5011,80.625,11,10,2020
